date_vente;region;magasin;type_produit;Sexe_Client;remise;image_produit;prix_vente;profit;Âge_Client;saison;Alerte_Produit;marge_moyenne
2022-03-11;Île-de-France;Toulouse Jean Jaurès;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;147.63;58.81;29;Printemps;✅ OK;0.4
2021-12-02;Occitanie;Marseille Prado;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;145.67;59.46;41;Hiver;✅ OK;0.41
2022-08-24;Nouvelle-Aquitaine;Paris République;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;240.29;89.75;38;Été;✅ OK;0.37
2021-12-18;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;161.24;41.86;35;Hiver;✅ OK;0.26
2023-09-09;Nouvelle-Aquitaine;Marseille Prado;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;314.22;139.47;30;Automne;✅ OK;0.44
2024-04-21;Île-de-France;Lyon Part-Dieu;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;201.2;79.48;49;Printemps;✅ OK;0.4
2023-09-10;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;249.1;100.25;34;Automne;✅ OK;0.4
2024-04-18;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes de soleil;Enfant;0.4;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;84.94;34.41;7;Printemps;✅ OK;0.41
2022-08-03;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes enfant;Homme;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;235.58;87.08;44;Été;✅ OK;0.37
2021-08-17;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;157.79;47.54;49;Été;✅ OK;0.3
2023-12-14;Nouvelle-Aquitaine;Paris République;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;99.6;28.27;41;Hiver;✅ OK;0.28
2022-06-11;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;150.4;56.9;37;Été;✅ OK;0.38
2023-09-08;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;165.17;48.85;49;Automne;✅ OK;0.3
2022-01-31;Île-de-France;Marseille Prado;Accessoires;Femme;0.3;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;112.05;47.07;37;Hiver;✅ OK;0.42
2021-04-29;Nouvelle-Aquitaine;Paris République;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;221.08;48.3;48;Printemps;✅ OK;0.22
2024-12-20;Île-de-France;Marseille Prado;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;165.33;63.46;30;Hiver;✅ OK;0.38
2021-08-17;Nouvelle-Aquitaine;Lyon Part-Dieu;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;86.22;19.12;30;Été;✅ OK;0.22
2024-12-14;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes enfant;Homme;0.3;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;90.3;26.26;24;Hiver;⚠️ À vérifier;0.29
2024-11-27;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes enfant;Homme;0.2;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;169.75;29.81;22;Automne;✅ OK;0.18
2024-03-04;Nouvelle-Aquitaine;Lyon Part-Dieu;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;214.72;64.17;57;Printemps;✅ OK;0.3
2023-08-21;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de vue;Homme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;64.27;19.81;24;Été;✅ OK;0.31
2023-04-24;Auvergne-Rhône-Alpes;Bordeaux Centre;Accessoires;Femme;0.1;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;107.14;21.87;39;Printemps;✅ OK;0.2
2024-06-18;Occitanie;Toulouse Jean Jaurès;Accessoires;Homme;0.1;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;228.6;56.57;35;Été;✅ OK;0.25
2022-02-27;Île-de-France;Paris République;Lunettes de vue;Femme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;135.24;28.89;37;Hiver;✅ OK;0.21
2022-11-14;Nouvelle-Aquitaine;Marseille Prado;Lunettes de soleil;Enfant;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;147.41;41.13;11;Automne;✅ OK;0.28
2023-06-24;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes enfant;Homme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;83.11;28.37;30;Été;✅ OK;0.34
2022-08-24;Occitanie;Paris République;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;178.55;34.39;56;Été;✅ OK;0.19
2022-09-17;Île-de-France;Marseille Prado;Lunettes de soleil;Femme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;60.5;16.24;40;Automne;⚠️ À vérifier;0.27
2022-04-28;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;126.75;39.8;25;Printemps;✅ OK;0.31
2023-04-04;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de soleil;Homme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;71.22;27.73;45;Printemps;⚠️ À vérifier;0.39
2024-05-26;Auvergne-Rhône-Alpes;Paris République;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;274.14;92.31;27;Printemps;✅ OK;0.34
2021-10-22;Île-de-France;Marseille Prado;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;106.71;42.38;49;Automne;✅ OK;0.4
2024-09-26;Occitanie;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;84.27;14.41;37;Automne;✅ OK;0.17
2023-10-04;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes enfant;Homme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;307.72;63.35;34;Automne;✅ OK;0.21
2024-04-16;Nouvelle-Aquitaine;Marseille Prado;Lunettes enfant;Homme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;244.13;104.4;38;Printemps;✅ OK;0.43
2023-03-24;Occitanie;Bordeaux Centre;Lunettes enfant;Homme;0.15;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;285.85;99.68;40;Printemps;✅ OK;0.35
2024-02-13;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;208.72;57.09;39;Hiver;✅ OK;0.27
2021-01-24;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes enfant;Homme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;259.35;67.12;59;Hiver;✅ OK;0.26
2024-04-09;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;154.06;57.67;51;Printemps;✅ OK;0.37
2021-02-28;Île-de-France;Marseille Prado;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;236.96;98.61;58;Hiver;✅ OK;0.42
2024-07-23;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;233.04;72.26;50;Été;✅ OK;0.31
2024-12-19;Nouvelle-Aquitaine;Lyon Part-Dieu;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;114.5;21.73;30;Hiver;✅ OK;0.19
2022-03-06;Occitanie;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;90.81;37.27;53;Printemps;✅ OK;0.41
2021-11-04;Île-de-France;Toulouse Jean Jaurès;Lunettes enfant;Homme;0.3;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;175.11;47.43;47;Automne;✅ OK;0.27
2024-01-23;Occitanie;Bordeaux Centre;Accessoires;Enfant;0.1;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;131.58;54.94;9;Hiver;✅ OK;0.42
2022-01-05;Île-de-France;Marseille Prado;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;222.31;84.63;21;Hiver;✅ OK;0.38
2024-06-17;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;111.49;27.6;38;Été;✅ OK;0.25
2021-05-31;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;187.41;34.39;27;Printemps;✅ OK;0.18
2021-07-03;Île-de-France;Marseille Prado;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;280.33;84.91;47;Été;✅ OK;0.3
2024-11-30;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Accessoires;Femme;0.0;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;263.38;45.88;53;Automne;✅ OK;0.17
2023-09-11;Île-de-France;Bordeaux Centre;Lunettes de soleil;Femme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;144.52;57.57;23;Automne;✅ OK;0.4
2024-05-21;Nouvelle-Aquitaine;Paris République;Lunettes enfant;Femme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;207.62;34.66;38;Printemps;✅ OK;0.17
2022-04-19;Occitanie;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;160.61;69.51;53;Printemps;✅ OK;0.43
2023-09-15;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;214.73;64.23;56;Automne;✅ OK;0.3
2023-05-18;Occitanie;Paris République;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;104.33;30.77;45;Printemps;✅ OK;0.29
2023-05-31;Nouvelle-Aquitaine;Marseille Prado;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;164.41;66.23;21;Printemps;✅ OK;0.4
2023-09-24;Occitanie;Paris République;Lunettes enfant;Homme;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;234.28;73.59;37;Automne;✅ OK;0.31
2023-04-21;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;244.94;67.78;31;Printemps;✅ OK;0.28
2022-09-19;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;318.07;67.17;48;Automne;✅ OK;0.21
2022-02-07;Île-de-France;Paris République;Lunettes enfant;Homme;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;139.85;51.59;38;Hiver;✅ OK;0.37
2024-01-28;Occitanie;Bordeaux Centre;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;308.77;92.64;25;Hiver;✅ OK;0.3
2021-11-27;Occitanie;Lyon Part-Dieu;Accessoires;Homme;0.0;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;300.74;90.77;56;Automne;✅ OK;0.3
2023-10-08;Nouvelle-Aquitaine;Paris République;Lunettes de soleil;Enfant;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;72.85;16.49;9;Automne;✅ OK;0.23
2021-12-07;Île-de-France;Toulouse Jean Jaurès;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;232.5;44.89;44;Hiver;✅ OK;0.19
2023-07-02;Île-de-France;Paris République;Lunettes de soleil;Femme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;227.83;55.79;56;Été;✅ OK;0.24
2023-12-27;Occitanie;Paris République;Lunettes de soleil;Homme;0.4;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;42.66;16.71;39;Hiver;⚠️ À vérifier;0.39
2021-11-16;Provence-Alpes-Côte d'Azur;Bordeaux Centre;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;177.03;59.84;29;Automne;✅ OK;0.34
2021-03-29;Occitanie;Lyon Part-Dieu;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;336.8;86.09;53;Printemps;✅ OK;0.26
2021-07-11;Occitanie;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;337.01;80.45;51;Été;✅ OK;0.24
2023-06-04;Occitanie;Lyon Part-Dieu;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;235.73;35.62;32;Été;✅ OK;0.15
2024-05-25;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;302.87;48.23;25;Printemps;✅ OK;0.16
2021-03-07;Île-de-France;Toulouse Jean Jaurès;Lunettes enfant;Homme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;156.11;45.91;24;Printemps;✅ OK;0.29
2023-12-08;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;169.23;38.4;24;Hiver;✅ OK;0.23
2022-05-14;Provence-Alpes-Côte d'Azur;Bordeaux Centre;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;313.8;135.26;31;Printemps;✅ OK;0.43
2022-11-30;Nouvelle-Aquitaine;Marseille Prado;Lunettes enfant;Homme;0.15;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;251.64;79.81;46;Automne;✅ OK;0.32
2024-09-18;Provence-Alpes-Côte d'Azur;Bordeaux Centre;Lunettes de soleil;Femme;0.4;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;49.49;20.82;32;Automne;⚠️ À vérifier;0.42
2022-04-30;Île-de-France;Toulouse Jean Jaurès;Lunettes enfant;Femme;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;76.74;16.19;37;Printemps;✅ OK;0.21
2022-11-11;Nouvelle-Aquitaine;Paris République;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;197.45;36.9;28;Automne;✅ OK;0.19
2021-01-20;Provence-Alpes-Côte d'Azur;Paris République;Lunettes de vue;Femme;0.4;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;104.71;41.88;29;Hiver;✅ OK;0.4
2021-04-30;Île-de-France;Lyon Part-Dieu;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;115.68;38.5;39;Printemps;✅ OK;0.33
2022-01-13;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;135.69;49.22;54;Hiver;✅ OK;0.36
2021-02-10;Nouvelle-Aquitaine;Marseille Prado;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;304.66;96.16;41;Hiver;✅ OK;0.32
2023-07-11;Nouvelle-Aquitaine;Marseille Prado;Accessoires;Homme;0.4;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;96.02;24.7;22;Été;⚠️ À vérifier;0.26
2022-09-15;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;171.31;40.52;44;Automne;✅ OK;0.24
2023-03-12;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;196.37;35.07;47;Printemps;✅ OK;0.18
2021-09-12;Provence-Alpes-Côte d'Azur;Paris République;Lunettes enfant;Femme;0.3;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;80.53;14.01;29;Automne;⚠️ À vérifier;0.17
2022-03-09;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de vue;Enfant;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;161.11;45.92;7;Printemps;✅ OK;0.29
2023-08-28;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes enfant;Femme;0.15;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;213.38;50.73;34;Été;✅ OK;0.24
2024-11-10;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de vue;Enfant;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;121.19;39.23;7;Automne;✅ OK;0.32
2021-03-15;Occitanie;Marseille Prado;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;244.42;88.63;58;Printemps;✅ OK;0.36
2024-07-23;Nouvelle-Aquitaine;Paris République;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;124.67;43.18;39;Été;✅ OK;0.35
2023-04-23;Île-de-France;Lyon Part-Dieu;Accessoires;Homme;0.0;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;290.27;120.45;49;Printemps;✅ OK;0.41
2023-04-04;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes de soleil;Enfant;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;232.74;86.21;8;Printemps;✅ OK;0.37
2023-01-01;Nouvelle-Aquitaine;Marseille Prado;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;165.27;44.34;30;Hiver;✅ OK;0.27
2021-04-12;Occitanie;Paris République;Lunettes de vue;Femme;0.3;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;237.85;61.41;52;Printemps;✅ OK;0.26
2021-05-12;Nouvelle-Aquitaine;Lyon Part-Dieu;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;256.03;43.04;43;Printemps;✅ OK;0.17
2023-05-28;Nouvelle-Aquitaine;Marseille Prado;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;228.87;72.19;43;Printemps;✅ OK;0.32
2022-05-13;Auvergne-Rhône-Alpes;Paris République;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;213.18;75.37;49;Printemps;✅ OK;0.35
2024-09-01;Auvergne-Rhône-Alpes;Paris République;Lunettes enfant;Homme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;133.69;32.82;50;Automne;✅ OK;0.25
2022-08-17;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes enfant;Enfant;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;299.81;121.1;7;Été;✅ OK;0.4
2021-07-29;Auvergne-Rhône-Alpes;Paris République;Accessoires;Homme;0.15;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;290.32;75.04;49;Été;✅ OK;0.26
2023-11-10;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;259.89;66.84;36;Automne;✅ OK;0.26
2022-03-05;Île-de-France;Paris République;Lunettes enfant;Homme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;199.78;48.98;22;Printemps;✅ OK;0.25
2023-02-07;Occitanie;Bordeaux Centre;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;117.94;21.02;31;Hiver;✅ OK;0.18
2023-10-16;Provence-Alpes-Côte d'Azur;Paris République;Lunettes de vue;Homme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;76.09;34.09;48;Automne;✅ OK;0.45
